,Comments,Scraped Comments,Reads,Votes,Chapter Name,Chapter,Part,Username,Date,Original,Text,Negative,Neutral,Positive,Compound
7123,111,69,1300,127,FORTY ONE,41,3,zuzypiia,2020-10-21,"BITCH VITCH BEIDBF NSKKAKFOD
",bitch vitch beidbf nskkakfod ,0.559,0.441,0.0,-0.5859
7124,111,69,1300,127,FORTY ONE,41,3,zuzypiia,2020-10-21,"PLOT TWIST HADES KILLS APOLLO LEAVING US IN COMPLETE DARKNESS.
",plot twist hades kills apollo leaving us in complete darkness. ,0.407,0.593,0.0,-0.6705
7125,111,69,1300,127,FORTY ONE,41,3,memorydoll_,2020-09-12,"the irony
",the irony ,0.545,0.455,0.0,-0.0516
7126,111,69,1300,127,FORTY ONE,41,3,urcyanide,2020-09-05,"i love him so much
",i love him so much ,0.0,0.417,0.583,0.6369
7127,111,69,1300,127,FORTY ONE,41,3,daydazze,2020-08-21,"You bitch
",you bitch ,0.792,0.208,0.0,-0.5859
7128,111,69,1300,127,FORTY ONE,41,3,cadocadont,2020-08-13,"Bitch try me. Persephone ain't the girl she was! SHES A MFK QUEEN
",bitch try me. persephone ain't the girl she was! shes a mfk queen ,0.271,0.729,0.0,-0.6239
7129,111,69,1300,127,FORTY ONE,41,3,cadocadont,2020-08-13,"Omg
",omg ,0.0,1.0,0.0,0.0
7130,111,69,1300,127,FORTY ONE,41,3,cadocadont,2020-08-13,"WE LOVE YOU
",we love you ,0.0,0.323,0.677,0.6369
7131,111,69,1300,127,FORTY ONE,41,3,cadocadont,2020-08-13,"This comment may be offensive. HOW DARE YOU FUCK WITH MY BABY DOG
",how dare you fuck with my baby dog,0.333,0.667,0.0,-0.5423
7132,111,69,1300,127,FORTY ONE,41,3,cadocadont,2020-08-13,"Yaas king
",yaas king ,0.0,1.0,0.0,0.0
7133,111,69,1300,127,FORTY ONE,41,3,cadocadont,2020-08-13,"End his existence
",end his existence ,0.0,1.0,0.0,0.0
7134,111,69,1300,127,FORTY ONE,41,3,cadocadont,2020-08-13,"Yes what the hell!?
",yes what the hell!? ,0.0,0.501,0.499,0.4574
7135,111,69,1300,127,FORTY ONE,41,3,SilentKiller258,2020-08-03,"I am gonna feed you to COCKROACHES  🦗🦗
",i am gonna feed you to cockroaches   cricket  cricket  ,0.0,1.0,0.0,0.0
7136,111,69,1300,127,FORTY ONE,41,3,SilentKiller258,2020-08-03,"YOU PSYCHO  PSYCHOTICALLY INSANE PSYCHOPATH  WITH A PSYCHOTIC DISORDER DONT.TOUCH.OUR.HADESSSSSSSS.  AAAAAAAAAAAAA!!!!!!!!!!!!!! 👿👿🤺🤺🦂🦂
",you psycho  psychotically insane psychopath  with a psychotic disorder dont.touch.our.hadessssssss.  aaaaaaaaaaaaa!!!!!!!!!!!!!!  angry face with horns  angry face with horns  person fencing  person fencing  scorpion  scorpion  ,0.423,0.577,0.0,-0.9396
7137,111,69,1300,127,FORTY ONE,41,3,SilentKiller258,2020-08-03,"Ooff
",ooff ,0.0,1.0,0.0,0.0
7138,111,69,1300,127,FORTY ONE,41,3,kimchiiiee,2020-08-02,"Periodt
",periodt ,0.0,1.0,0.0,0.0
7139,111,69,1300,127,FORTY ONE,41,3,Tan_unOfficial,2020-08-01,"Darn it Demeter. We get that your love life was bad  do you have to make theirs bad too?
",darn it demeter. we get that your love life was bad  do you have to make theirs bad too? ,0.257,0.588,0.154,-0.4215
7140,111,69,1300,127,FORTY ONE,41,3,hiddenlikemoon,2020-07-29,"Ah  the bitch is here
",ah  the bitch is here ,0.487,0.513,0.0,-0.5859
7141,111,69,1300,127,FORTY ONE,41,3,hiddenlikemoon,2020-07-29,"Okay  he is not lying pls hear him
",okay  he is not lying pls hear him ,0.112,0.459,0.429,0.5352
7142,111,69,1300,127,FORTY ONE,41,3,hiddenlikemoon,2020-07-29,"So sexy  now please do it
",so sexy  now please do it ,0.0,0.39,0.61,0.7397
7143,111,69,1300,127,FORTY ONE,41,3,ephemeralmoments,2020-07-29,"Bitch
",bitch ,1.0,0.0,0.0,-0.5859
7144,111,69,1300,127,FORTY ONE,41,3,Lollipoppurple15,2020-07-28,"And you say you love her  you stupid bastich
",and you say you love her  you stupid bastich ,0.233,0.479,0.288,0.2023
7145,111,69,1300,127,FORTY ONE,41,3,Lollipoppurple15,2020-07-28,"YOU'RE one to talk about selfishness. Chile🙄
",you're one to talk about selfishness. chile face with rolling eyes  ,0.213,0.787,0.0,-0.4019
7146,111,69,1300,127,FORTY ONE,41,3,Lollipoppurple15,2020-07-28,"Hot 🥵🥵🥵🤤
",hot  hot face  hot face  hot face  drooling face  ,0.0,1.0,0.0,0.0
7147,111,69,1300,127,FORTY ONE,41,3,Lollipoppurple15,2020-07-28,"Beat his ass
",beat his ass ,0.636,0.364,0.0,-0.5423
7148,111,69,1300,127,FORTY ONE,41,3,Lollipoppurple15,2020-07-28,"He almost sounded like my parents at tgis moment. Like: My dad: What do you think ur doing Me:I can explain Dad: I don't want to hear yr excuses Me: (but I was just answering ur question)
",he almost sounded like my parents at tgis moment. like  my dad  what do you think ur doing me i can explain dad  i don't want to hear yr excuses me  (but i was just answering ur question) ,0.032,0.843,0.124,0.5423
7149,111,69,1300,127,FORTY ONE,41,3,Lollipoppurple15,2020-07-28,"Ok  not that long but yeah  I'm just excited 😗👉👈
",ok  not that long but yeah  i'm just excited  kissing face  backhand index pointing right  backhand index pointing left  ,0.0,0.544,0.456,0.9109
7150,111,69,1300,127,FORTY ONE,41,3,Lollipoppurple15,2020-07-28,"AAAHHH! OMDSSS  I've been waiting for this for so long 😭😭😭
",aaahhh! omdsss  i've been waiting for this for so long  loudly crying face  loudly crying face  loudly crying face  ,0.394,0.606,0.0,-0.8856
7151,111,69,1300,127,FORTY ONE,41,3,GhostWriterGirl-1,2020-07-27,"QUQKAHAUWWN NOOOO! Honestly  this entire chapter was such a ROLLERCOASTER! I loved Hades being a king  but now I’m scared for him and Perse  and I WANT TO KILL DEMETER MORE THAN I ALREADY DO! IF SHE HARMS HADES OR THE BABY  I WILL NIT BE MERCIFUL IN HER DEMISE! 😡😡😡👿👿
",quqkahauwwn noooo! honestly  this entire chapter was such a rollercoaster! i loved hades being a king  but now i'm scared for him and perse  and i want to kill demeter more than i already do! if she harms hades or the baby  i will nit be merciful in her demise!  pouting face  pouting face  pouting face  angry face with horns  angry face with horns  ,0.321,0.595,0.083,-0.9775
7152,111,69,1300,127,FORTY ONE,41,3,GhostWriterGirl-1,2020-07-27,"YESS QUEEN!
",yess queen! ,0.0,1.0,0.0,0.0
7153,111,69,1300,127,FORTY ONE,41,3,GhostWriterGirl-1,2020-07-27,"NO! GET YOUR FILTHY HANDS OFF OUR QUEEN BEFORE I OR HADES CHOP THEM OFF!
",no! get your filthy hands off our queen before i or hades chop them off! ,0.176,0.824,0.0,-0.4184
7154,111,69,1300,127,FORTY ONE,41,3,GhostWriterGirl-1,2020-07-27,"YESSSSS KING
",yesssss king ,0.0,1.0,0.0,0.0
7155,111,69,1300,127,FORTY ONE,41,3,GhostWriterGirl-1,2020-07-27,"Well  I believe he’s the LEAST impulsive of you all  but whatever you say
",well  i believe he's the least impulsive of you all  but whatever you say ,0.0,0.886,0.114,0.1406
7156,111,69,1300,127,FORTY ONE,41,3,GhostWriterGirl-1,2020-07-27,"AKAOQJWWJWH YES HADES SLAY KING! 😍😍😍
",akaoqjwwjwh yes hades slay king!  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  ,0.0,0.505,0.495,0.914
7157,111,69,1300,127,FORTY ONE,41,3,GhostWriterGirl-1,2020-07-27,"“YoU kNoW nOtHiNg  JoN sNoW!”
","""you know nothing  jon snow!"" ",0.0,1.0,0.0,0.0
7158,111,69,1300,127,FORTY ONE,41,3,GhostWriterGirl-1,2020-07-27,"YESSSS HADES! But darling  LISTEN TO HIM! DEMETER IS HERE!
",yessss hades! but darling  listen to him! demeter is here! ,0.0,0.658,0.342,0.6884
7159,111,69,1300,127,FORTY ONE,41,3,GhostWriterGirl-1,2020-07-27,"This comment may be offensive. YES HADES! KILL HIM FOR ALMOST RAPING OUR QUEEN! 😡😡
",yes hades! kill him for almost raping our queen!  pouting face  pouting face,0.472,0.393,0.135,-0.8899
7160,111,69,1300,127,FORTY ONE,41,3,GhostWriterGirl-1,2020-07-27,"THIS DESCRIPTION! 😍😍😭😭😭
",this description!  smiling face with heart-eyes  smiling face with heart-eyes  loudly crying face  loudly crying face  loudly crying face  ,0.324,0.473,0.203,-0.5562
7161,111,69,1300,127,FORTY ONE,41,3,GhostWriterGirl-1,2020-07-27,"Mess him up Hades. I will not blame you and will help provide you with the alibi
",mess him up hades. i will not blame you and will help provide you with the alibi ,0.124,0.642,0.234,0.304
7162,111,69,1300,127,FORTY ONE,41,3,GhostWriterGirl-1,2020-07-27,"Good question. And after answering it  get the hell out of there and leave my babies alone 😡
",good question. and after answering it  get the hell out of there and leave my babies alone  pouting face  ,0.304,0.584,0.113,-0.5994
7163,111,69,1300,127,FORTY ONE,41,3,GhostWriterGirl-1,2020-07-27,"ALAJQIQIWHSWH I’M HERE!
",alajqiqiwhswh i'm here! ,0.0,1.0,0.0,0.0
7164,111,69,1300,127,FORTY ONE,41,3,ankitas91,2020-07-27,"Hades impulsive? I'd laugh at your face
",hades impulsive? i'd laugh at your face ,0.0,0.625,0.375,0.5574
7165,111,69,1300,127,FORTY ONE,41,3,TAINTEDSOULS-,2020-07-27,"Oh wow
",oh wow ,0.0,0.208,0.792,0.5859
7166,111,69,1300,127,FORTY ONE,41,3,daisy_nightmares,2020-07-27,"kinda wished hades had killed apollo tho :(
",kinda wished hades had killed apollo tho  ( ,0.429,0.571,0.0,-0.6705
7167,111,69,1300,127,FORTY ONE,41,3,wicca-mal,2020-07-27,"Lady come on   let's take a deep breath and find answers to your so called 'problem' without KILLING anyone
",lady come on   let's take a deep breath and find answers to your so called 'problem' without killing anyone ,0.0,0.807,0.193,0.6197
7168,111,69,1300,127,FORTY ONE,41,3,clarinetistforever,2020-07-27,"Wowzer
",wowzer ,0.0,1.0,0.0,0.0
7169,111,69,1300,127,FORTY ONE,41,3,ICOlicious,2020-07-27,"oh wow
",oh wow ,0.0,0.208,0.792,0.5859
7170,111,69,1300,127,FORTY ONE,41,3,Greedy_Brede,2020-07-27,"Nooooo
",nooooo ,0.0,1.0,0.0,0.0
7171,111,69,1300,127,FORTY ONE,41,3,shifachow,2020-07-27,"when ur mom says that she’ll kill ur husband 😍❤️
",when ur mom says that she'll kill ur husband  smiling face with heart-eyes  red heart selector  ,0.217,0.645,0.138,-0.4019
7172,111,69,1300,127,FORTY ONE,41,3,shifachow,2020-07-27,"periodt 😌💅🏽
",periodt  relieved face  nail polish medium skin tone  ,0.0,0.729,0.271,0.3818
7173,111,69,1300,127,FORTY ONE,41,3,avenueava,2020-07-27,"idk why but that is so sexy
",idk why but that is so sexy ,0.098,0.408,0.494,0.7814
7174,111,69,1300,127,FORTY ONE,41,3,aziawrites,2020-07-27,"I- we just want pease
",i- we just want pease ,0.0,0.755,0.245,0.0772
7175,111,69,1300,127,FORTY ONE,41,3,aziawrites,2020-07-27,"Beat him up  we stomp on apollo in this house
",beat him up  we stomp on apollo in this house ,0.0,1.0,0.0,0.0
7176,111,69,1300,127,FORTY ONE,41,3,aziawrites,2020-07-27,"SIIRRR I’m all for killing him but he’s not lying this time
",siirrr i'm all for killing him but he's not lying this time ,0.165,0.611,0.224,0.2415
7177,111,69,1300,127,FORTY ONE,41,3,aziawrites,2020-07-27,"Go off
",go off ,0.0,1.0,0.0,0.0
7178,111,69,1300,127,FORTY ONE,41,3,aziawrites,2020-07-27,"Beat him up
",beat him up ,0.0,1.0,0.0,0.0
7179,111,69,1300,127,FORTY ONE,41,3,TheBatmanWhoLaughs,2020-07-27,"Mother goals... she always knows best 😍
",mother goals... she always knows best  smiling face with heart-eyes  ,0.0,0.526,0.474,0.802
7180,111,69,1300,127,FORTY ONE,41,3,-duskfall,2020-07-27,"This suspense has me tense  cmon Hecate where are you ...
",this suspense has me tense  cmon hecate where are you ... ,0.194,0.806,0.0,-0.34
7181,111,69,1300,127,FORTY ONE,41,3,-duskfall,2020-07-27,"Love the update ❤
",love the update  red heart  ,0.0,0.488,0.512,0.6369
7182,111,69,1300,127,FORTY ONE,41,3,TheBatmanWhoLaughs,2020-07-27,"i mean he's defending himself 🤷🏿‍♀️
",i mean he's defending himself  woman shrugging dark skin tone  ,0.0,1.0,0.0,0.0
7183,111,69,1300,127,FORTY ONE,41,3,-duskfall,2020-07-27,"I HATE HER my poor babies Hades and Persephone just can't live in peace with their baby 🥺
",i hate her my poor babies hades and persephone just can't live in peace with their baby  pleading face  ,0.409,0.591,0.0,-0.8856
7184,111,69,1300,127,FORTY ONE,41,3,staymelanated,2020-07-27,"EXCUSE ME MISS MA'AM CAN YOU REMOVE THE FOOT FROM MY NECK PLEASE I NEED TO BREATHE
",excuse me miss ma'am can you remove the foot from my neck please i need to breathe ,0.088,0.714,0.198,0.25
7185,111,69,1300,127,FORTY ONE,41,3,TheBatmanWhoLaughs,2020-07-27,"daddy Hades- *ahem* continue...
",daddy hades- *ahem* continue... ,0.0,1.0,0.0,0.0
7186,111,69,1300,127,FORTY ONE,41,3,bitteur,2020-07-27,"GAKCJSKKCKDKC COULD USE SOME HELP RN
",gakcjskkckdkc could use some help rn ,0.0,0.649,0.351,0.4019
7187,111,69,1300,127,FORTY ONE,41,3,aziawrites,2020-07-27,"Needed this art ✨✨🥺
",needed this art  sparkles  sparkles  pleading face  ,0.0,0.521,0.479,0.5574
7188,111,69,1300,127,FORTY ONE,41,3,bitteur,2020-07-27,"I personally think he’s the least impulsive out of the lot of you but go off ig
",i personally think he's the least impulsive out of the lot of you but go off ig ,0.0,1.0,0.0,0.0
7189,111,69,1300,127,FORTY ONE,41,3,bitteur,2020-07-27,"Hades  baby  I love you BUT SHE REALLY IS HERE AHDJSKKX
",hades  baby  i love you but she really is here ahdjskkx ,0.0,0.776,0.224,0.3818
7190,111,69,1300,127,FORTY ONE,41,3,bitteur,2020-07-27,"Please do continue 😫🤧
",please do continue  tired face  sneezing face  ,0.284,0.49,0.225,-0.1531
7191,196,148,1200,131,FORTY TWO,42,3,blue_eye56,2020-11-10,"NO
",no ,1.0,0.0,0.0,-0.296
7192,196,148,1200,131,FORTY TWO,42,3,zuzypiia,2020-10-21,"YWHDIJSKDJAKCKKCK
",ywhdijskdjakckkck ,0.0,1.0,0.0,0.0
7193,196,148,1200,131,FORTY TWO,42,3,zuzypiia,2020-10-21,"KWEEN
",kween ,0.0,1.0,0.0,0.0
7194,196,148,1200,131,FORTY TWO,42,3,mirubyjane,2020-10-15,"yes  queen. do your worst.
",yes  queen. do your worst. ,0.418,0.306,0.276,-0.34
7195,196,148,1200,131,FORTY TWO,42,3,mirubyjane,2020-10-15,"I don't know if Demeter is this crazy and obsessed towards Perse in the original story but boy do I want to tear her to pieces.
",i don't know if demeter is this crazy and obsessed towards perse in the original story but boy do i want to tear her to pieces. ,0.123,0.76,0.118,-0.0323
7196,196,148,1200,131,FORTY TWO,42,3,mafiamenwhore,2020-10-01,"QUEEN
",queen ,0.0,1.0,0.0,0.0
7197,196,148,1200,131,FORTY TWO,42,3,srijaniii,2020-09-01,"but gods are kinda like immortal
",but gods are kinda like immortal ,0.0,0.45,0.55,0.5984
7198,196,148,1200,131,FORTY TWO,42,3,itsy_bitsy_spidey,2020-08-29,"athena get your katniss everdeen asś down here right now
",athena get your katniss everdeen asś down here right now ,0.0,1.0,0.0,0.0
7199,196,148,1200,131,FORTY TWO,42,3,KRONBLADE,2020-08-16,"This >
",this > ,0.0,1.0,0.0,0.0
7200,196,148,1200,131,FORTY TWO,42,3,KRONBLADE,2020-08-16,"BRO WTF
",bro wtf ,0.792,0.208,0.0,-0.5859
7201,196,148,1200,131,FORTY TWO,42,3,KRONBLADE,2020-08-16,"Go Hecate go! 💕
",go hecate go!  two hearts  ,0.0,1.0,0.0,0.0
7202,196,148,1200,131,FORTY TWO,42,3,KRONBLADE,2020-08-16,"SIS SHE'S NO LONGER AN INNOCENT FLOWER SHE'S A FREAKIN WILD ROSE
",sis she's no longer an innocent flower she's a freakin wild rose ,0.162,0.662,0.176,0.0516
7203,196,148,1200,131,FORTY TWO,42,3,KRONBLADE,2020-08-16,"She's fuckin toxic
",she's fuckin toxic ,0.0,1.0,0.0,0.0
7204,196,148,1200,131,FORTY TWO,42,3,KRONBLADE,2020-08-16,"This was actually sexy of him
",this was actually sexy of him ,0.0,0.595,0.405,0.5267
7205,196,148,1200,131,FORTY TWO,42,3,cadocadont,2020-08-13,"CHOKE HER RIGHT THERE
",choke her right there ,0.538,0.462,0.0,-0.5423
7206,196,148,1200,131,FORTY TWO,42,3,cadocadont,2020-08-13,"This comment may be offensive. FUCK EM UP
",fuck em up,0.636,0.364,0.0,-0.5423
7207,196,148,1200,131,FORTY TWO,42,3,cadocadont,2020-08-13,"I swear if he actually dies  imma throw hands
",i swear if he actually dies  imma throw hands ,0.146,0.854,0.0,-0.0516
7208,196,148,1200,131,FORTY TWO,42,3,cadocadont,2020-08-13,"Please😭
",please loudly crying face  ,0.419,0.27,0.311,-0.2023
7209,196,148,1200,131,FORTY TWO,42,3,cadocadont,2020-08-13,"Say👏 it 👏louder👏
",say clapping hands  it  clapping hands louder clapping hands  ,0.0,1.0,0.0,0.0
7210,196,148,1200,131,FORTY TWO,42,3,cadocadont,2020-08-13,"Are you sure you're a mother bitch?
",are you sure you're a mother bitch? ,0.376,0.396,0.228,-0.3612
7211,196,148,1200,131,FORTY TWO,42,3,cadocadont,2020-08-13,"Watch your daughter being him back to life😙✌🏻
",watch your daughter being him back to life kissing face with smiling eyes  victory hand light skin tone  ,0.0,0.602,0.398,0.872
7212,196,148,1200,131,FORTY TWO,42,3,cadocadont,2020-08-13,"Damn the power
",damn the power ,0.574,0.426,0.0,-0.4019
7213,196,148,1200,131,FORTY TWO,42,3,cadocadont,2020-08-13,"Yaaaassss
",yaaaassss ,0.0,1.0,0.0,0.0
7214,196,148,1200,131,FORTY TWO,42,3,cadocadont,2020-08-13,"So damn precious
",so damn precious ,0.375,0.125,0.499,0.2466
7215,196,148,1200,131,FORTY TWO,42,3,cadocadont,2020-08-13,"SHUT UP
",shut up ,0.0,1.0,0.0,0.0
7216,196,148,1200,131,FORTY TWO,42,3,cadocadont,2020-08-13,"This comment may be offensive. Shit that must hurt
",shit that must hurt,0.778,0.222,0.0,-0.7906
7217,196,148,1200,131,FORTY TWO,42,3,cadocadont,2020-08-13,"DO IT BABY SHIW THEM WHAT YOU GOT
",do it baby shiw them what you got ,0.0,1.0,0.0,0.0
7218,196,148,1200,131,FORTY TWO,42,3,cadocadont,2020-08-13,"Yumm
",yumm ,0.0,1.0,0.0,0.0
7219,196,148,1200,131,FORTY TWO,42,3,cadocadont,2020-08-13,"I meant live
",i meant live ,0.0,1.0,0.0,0.0
7220,196,148,1200,131,FORTY TWO,42,3,cadocadont,2020-08-13,"I want to see this love
",i want to see this love ,0.0,0.323,0.677,0.743
7221,196,148,1200,131,FORTY TWO,42,3,_surreality,2020-08-08,"wow ✨
",wow  sparkles  ,0.0,0.0,1.0,0.7269
7222,196,148,1200,131,FORTY TWO,42,3,_surreality,2020-08-08,"NO
",no ,1.0,0.0,0.0,-0.296
7223,196,148,1200,131,FORTY TWO,42,3,_surreality,2020-08-08,"chills
",chills ,0.0,1.0,0.0,0.0
7224,196,148,1200,131,FORTY TWO,42,3,roseatesilks,2020-08-08,"This comment may be offensive. WHAT THE FUCK
",what the fuck,0.636,0.364,0.0,-0.5423
7225,196,148,1200,131,FORTY TWO,42,3,roseatesilks,2020-08-08,"This comment may be offensive. NO FUCKING WAY NOOOOO FUCKING WAY
",no fucking way nooooo fucking way,0.306,0.694,0.0,-0.296
7226,196,148,1200,131,FORTY TWO,42,3,casejwhite,2020-08-08,"This chapter is too much
",this chapter is too much ,0.0,1.0,0.0,0.0
7227,196,148,1200,131,FORTY TWO,42,3,casejwhite,2020-08-08,"ARGH!!!!! Oh my gods!!!!
",argh!!!!! oh my gods!!!! ,0.0,1.0,0.0,0.0
7228,196,148,1200,131,FORTY TWO,42,3,steamyhotchocolate,2020-08-06,"Yes Queen
",yes queen ,0.0,0.27,0.73,0.4019
7229,196,148,1200,131,FORTY TWO,42,3,MoonlxghtxDrexms,2020-08-06,"Throughout this whole chapter I was listening to mother knows best from tangled and it fitted so well!!!!!
",throughout this whole chapter i was listening to mother knows best from tangled and it fitted so well!!!!! ,0.0,0.749,0.251,0.7482
7230,196,148,1200,131,FORTY TWO,42,3,Gold_dots,2020-08-03,"https://media.tenor.com/images/6dbe6dc12039a3e0dddd17641a132de9/tenor.gif
",https //media.tenor.com/images/6dbe6dc12039a3e0dddd17641a132de9/tenor.gif ,0.0,1.0,0.0,0.0
7231,196,148,1200,131,FORTY TWO,42,3,Gold_dots,2020-08-03,"https://media.tenor.com/images/9f190824ffa72be9c3074d401a1dc234/tenor.gif
",https //media.tenor.com/images/9f190824ffa72be9c3074d401a1dc234/tenor.gif ,0.0,1.0,0.0,0.0
7232,196,148,1200,131,FORTY TWO,42,3,SilentKiller258,2020-08-03,"(Inhuman screaming)
",(inhuman screaming) ,0.0,1.0,0.0,0.0
7233,196,148,1200,131,FORTY TWO,42,3,SilentKiller258,2020-08-03,"ITS TIME TO USE YOUR HIDDEN POWERS  PERSEPHONE  KILL HER  PROTECT YOUR PEOPLE  YOU HAVE THE POWER  OUR QUEEN
",its time to use your hidden powers  persephone  kill her  protect your people  you have the power  our queen ,0.193,0.7,0.107,-0.4767
7234,196,148,1200,131,FORTY TWO,42,3,SilentKiller258,2020-08-03,"YESSSSSS!!!!!☺😭☺😭😊😊
",yessssss!!!!! smiling face  loudly crying face  smiling face  loudly crying face  smiling face with smiling eyes  smiling face with smiling eyes  ,0.162,0.339,0.5,0.918
7235,196,148,1200,131,FORTY TWO,42,3,SilentKiller258,2020-08-03,"HECATE  IS THAT YOU?🥺😭 FINALLY  YOU CAME AT LAST😭😭
",hecate  is that you? pleading face  loudly crying face  finally  you came at last loudly crying face  loudly crying face  ,0.354,0.646,0.0,-0.8519
7236,196,148,1200,131,FORTY TWO,42,3,Lollipoppurple15,2020-08-03,"Ayddjdjfdjdddjdj YAAAAAAASSSS
",ayddjdjfdjdddjdj yaaaaaaassss ,0.0,1.0,0.0,0.0
7237,196,148,1200,131,FORTY TWO,42,3,Lollipoppurple15,2020-08-03,"Arent they gods 😗👉👈
",arent they gods  kissing face  backhand index pointing right  backhand index pointing left  ,0.2,0.8,0.0,-0.4585
7238,196,148,1200,131,FORTY TWO,42,3,Lollipoppurple15,2020-08-03,"she's independent bitch accept it
",she's independent bitch accept it ,0.404,0.319,0.277,-0.296
7239,196,148,1200,131,FORTY TWO,42,3,Lollipoppurple15,2020-08-03,"My king
",my king ,0.0,1.0,0.0,0.0
7240,196,148,1200,131,FORTY TWO,42,3,_quiddity_,2020-08-02,"Did we all just forget that she can bring people back to life  though? Like  sure  let him die. As soon as he's gone as a bargaining chip the shades or whateve can rush Demeter and her crew and Persephone can just walk over and revive him.
",did we all just forget that she can bring people back to life  though? like  sure  let him die. as soon as he's gone as a bargaining chip the shades or whateve can rush demeter and her crew and persephone can just walk over and revive him. ,0.107,0.759,0.133,0.1027
